datetime,Last [W],Reale Erzeugung [W],solar_elevation_deg,DA Preis [EUR/MWh],reBAP unterdeckt [EUR/MWh],reBAP ueberdeckt [EUR/MWh]
2025-09-26 06:15:00,"1289,7906666666677","0,0","-9,45345715637825","82,59","73,07","73,07"
2025-09-26 06:30:00,"1340,4430000000007","0,0","-6,994172182955474","124,9","85,11","85,11"
2025-09-26 06:45:00,"973,1686666666676","0,0","-4,522101238560498","144,94","150,62","150,62"
2025-09-26 07:00:00,"270,6076666666675","0,0","-2,043385696314898","114,92","149,87","149,87"
2025-09-26 07:15:00,"1445,1993333333342","0,0","0,832938380226116","121,33","177,37","177,37"
2025-09-26 07:30:00,"2169,1410000000005","0,0","3,126659227313828","134,93","125,81","125,81"
2025-09-26 07:45:00,"394,3996666666676","9,700999999999404","5,515607449887894","142,42","178,1","178,1"
2025-09-26 08:00:00,"285,95533333333424","32,63666666666607","7,922572234904843","134,98","460,69","460,69"
2025-09-26 08:15:00,"358,7563333333343","46,66099999999942","10,320975353475283","132,48","168,37","168,37"
2025-09-26 08:30:00,"338,2086666666675","109,5279999999994","12,696543043914373","124,95","114,57","114,57"
2025-09-26 08:45:00,"1442,237333333334","206,39833333333272","15,03895492867652","114,64","118,76","118,76"
2025-09-26 09:00:00,"1512,8753333333343","233,3259999999994","17,339151343428302","143,1","94,92","94,92"
2025-09-26 09:15:00,"1073,3840000000007","183,07566666666608","19,588330299410927","119,99","62,69","62,69"
2025-09-26 09:30:00,"1271,7236666666677","231,6013333333328","21,77752057752414","107,44","126,27","126,27"
2025-09-26 09:45:00,"407,64133333333416","342,3146666666661","23,897331530968103","75,09","139,73","139,73"
2025-09-26 10:00:00,"402,62366666666753","473,8079999999994","25,93782834567136","140,31","92,15","92,15"
2025-09-26 10:15:00,"406,4176666666676","467,09266666666616","27,88846787406882","102,46","84,01","84,01"
2025-09-26 10:30:00,"933,2350000000008","449,1499999999995","29,73805309206813","87,43","132,6","132,6"
2025-09-26 10:45:00,"2362,0086666666675","636,6983333333328","31,47487106726111","50,09","163,86","163,86"
2025-09-26 11:00:00,"706,6220000000011","749,9614999999992","33,08641904101292","75,08","159,3","159,3"
2025-09-26 11:15:00,"2070,158000000001","962,8933333333327","34,56010795637341","84,92","161,3","161,3"
2025-09-26 11:30:00,"3664,763333333334","1252,5499999999995","35,883101988504336","96,38","157,43","157,43"
2025-09-26 11:45:00,"628,9583333333339","963,9999999999995","37,04274112478365","87,42","387,91","387,91"
2025-09-26 12:00:00,"412,0043333333339","728,2453333333327","38,02692485726775","82,47","228,0","228,0"
2025-09-26 12:15:00,"462,75133333333395","612,994666666666","38,82456409931273","72,49","151,94","151,94"
2025-09-26 12:30:00,"455,70233333333385","494,748666666666","39,42605927758301","71,83","152,36","152,36"
2025-09-26 12:45:00,"498,87500000000057","490,45266666666606","39,82378148178289","59,99","136,86","136,86"
2025-09-26 13:00:00,"715,3566666666673","549,268666666666","40,01248666425587","79,31","63,61","63,61"
2025-09-26 13:15:00,"1883,1870000000006","949,8769999999992","39,98962203331259","69,98","85,6","85,6"
2025-09-26 13:30:00,"2877,5846666666675","465,533666666666","39,75548058699998","64,96","65,98","65,98"
2025-09-26 13:45:00,"3572,4250000000006","762,847666666666","39,313212065883576","62,46","74,92","74,92"
2025-09-26 14:00:00,"1676,3620000000008","1264,3349999999994","38,66851742926787","64,94","115,17","115,17"
2025-09-26 14:15:00,"450,1826666666672","1067,7053333333326","37,829489033950544","64,97","100,44","100,44"
2025-09-26 14:30:00,"419,36433333333395","707,249666666666","36,80606422412381","68,29","107,91","107,91"
2025-09-26 14:45:00,"381,3070000000006","1179,347666666666","35,609570596810336","72,45","42,39","42,39"
2025-09-26 15:00:00,"310,17666666666724","1695,037666666666","34,25224696130011","63,65","26,18","26,18"
2025-09-26 15:15:00,"570,416333333334","1782,549666666666","32,74680766925076","70,0","34,13","34,13"
2025-09-26 15:30:00,"445,883333333334","2017,6249999999995","31,10606013586561","79,95","47,68","47,68"
2025-09-26 15:45:00,"794,0230000000007","1967,3529999999992","29,34262002745608","94,93","62,63","62,63"
2025-09-26 16:00:00,"1461,5996666666672","2072,583666666666","27,46869476381849","42,77","67,99","67,99"
2025-09-26 16:15:00,"401,13466666666733","1314,9643333333324","25,49593173942488","84,95","65,36","65,36"
2025-09-26 16:30:00,"485,2900000000006","1053,5233333333324","23,435381527122324","109,96","92,7","92,7"
2025-09-26 16:45:00,"364,43266666666733","816,0949999999992","21,29741516414791","132,47","99,23","99,23"
2025-09-26 17:00:00,"328,48200000000065","507,1213333333325","19,091880039910336","55,06","69,2","69,2"
2025-09-26 17:15:00,"417,3490000000006","681,4583333333326","16,828025044990312","100,12","96,87","96,87"
2025-09-26 17:30:00,"314,481333333334","731,0269999999992","14,514749154869238","129,9","147,31","147,31"
2025-09-26 17:45:00,"357,07800000000066","335,6839999999993","12,160840465148642","152,45","151,72","151,72"
2025-09-26 18:00:00,"1392,433333333334","331,4879999999993","9,775501300254057","92,57","80,54","80,54"
2025-09-26 18:15:00,"1507,3820000000007","118,86133333333264","7,369598347881482","126,03","92,65","92,65"
2025-09-26 18:30:00,"967,3803333333341","40,28499999999929","4,959110985186562","142,4","83,33","83,33"
2025-09-26 18:45:00,"577,4490000000006","6,305666666665964","2,5776081238214577","149,91","72,7","72,7"
2025-09-26 19:00:00,"438,48300000000063","0,0","0,3232269862330803","149,94","115,93","115,93"
2025-09-26 19:15:00,"484,0773333333341","0,0","-2,6331224817568644","147,41","115,05","115,05"
2025-09-26 19:30:00,"308,54200000000066","0,0","-5,117398961077517","122,6","134,06","134,06"
2025-09-26 19:45:00,"592,1263333333341","0,0","-7,594273650587034","130,38","152,38","152,38"
2025-09-26 20:00:00,"1938,837333333334","0,0","-10,05761313159678","130,1","154,5","154,5"
2025-09-26 20:15:00,"1066,432333333334","0,0","-12,501084022450172","126,03","149,67","149,67"
2025-09-26 20:30:00,"551,891333333334","0,0","-14,91807250213669","132,41","121,44","121,44"
2025-09-26 20:45:00,"613,3426666666674","0,0","-17,301601868727545","97,59","110,13","110,13"
2025-09-26 21:00:00,"484,12133333333406","0,0","-19,644249497283912","128,85","146,19","146,19"
2025-09-26 21:15:00,"516,6886666666674","0,0","-21,93806237667852","124,91","183,48","183,48"
2025-09-26 21:30:00,"550,0440000000008","0,0","-24,17447437161403","90,08","146,42","146,42"
2025-09-26 21:45:00,"486,7823333333341","0,0","-26,344229608015198","80,09","83,05","83,05"
2025-09-26 22:00:00,"2042,3620000000008","0,0","-28,437315460311105","102,58","73,31","73,31"
2025-09-26 22:15:00,"1126,5120000000009","0,0","-30,44291373110854","113,45","100,37","100,37"
2025-09-26 22:30:00,"344,16000000000076","0,0","-32,34938105042428","104,92","92,15","92,15"
2025-09-26 22:45:00,"670,8696666666674","0,0","-34,14426986738674","72,6","100,11","100,11"
2025-09-26 23:00:00,"496,5940000000008","0,0","-35,81440651762578","87,59","72,89","72,89"
2025-09-26 23:15:00,"339,8340000000008","0,0","-37,3460438859773","88,98","65,85","65,85"
2025-09-26 23:30:00,"442,5536666666674","0,0","-38,72510314281792","94,9","71,43","71,43"
2025-09-26 23:45:00,"734,4080000000007","0,0","-39,937516691776366","89,9","94,76","94,76"
2025-09-27 00:00:00,"358,8283333333342","0,0","-40,9696743870027","97,4","129,08","129,08"
2025-09-27 00:15:00,"403,8023333333341","0,0","-41,808958513801294","86,84","162,31","162,31"
2025-09-27 00:30:00,"383,18500000000085","0,0","-42,44433566023302","86,84","155,58","155,58"
2025-09-27 00:45:00,"300,75550000000123","0,0","-42,866953159733534","84,9","138,81","138,81"
2025-09-27 01:00:00,"363,11666666666747","0,0","-43,07067208047591","94,96","144,56","144,56"
2025-09-27 01:15:00,"401,8620000000008","0,0","-43,052466360048186","89,96","145,8","145,8"
2025-09-27 01:30:00,"278,01033333333413","0,0","-42,8126288258033","87,45","147,67","147,67"
2025-09-27 01:45:00,"306,1580000000008","0,0","-42,35475152658213","82,46","111,74","111,74"
2025-09-27 02:00:00,"357,3310000000008","0,4849999999992968","-41,68548381321506","89,9","89,99","89,99"
2025-09-27 02:15:00,"161,8586666666675","0,0","-40,81410556547115","78,89","136,95","136,95"
2025-09-27 02:30:00,"231,63666666666748","0,0","-39,75197822047521","84,93","129,68","129,68"
2025-09-27 02:45:00,"240,31233333333412","0,0","-38,5119449877983","84,93","145,99","145,99"
2025-09-27 03:00:00,"171,14533333333415","0,0","-37,10774507364083","89,9","168,2","168,2"
2025-09-27 03:15:00,"258,32166666666745","0,0","-35,553492064582485","75,51","157,9","157,9"
2025-09-27 03:30:00,"239,0443333333341","0,0","-33,86324537638212","84,9","85,06","85,06"
2025-09-27 03:45:00,"221,51666666666748","0,0","-32,05068445438288","84,93","85,14","85,14"
2025-09-27 04:00:00,"310,04133333333414","0,0","-30,12888331541092","84,91","85,1","85,1"
2025-09-27 04:15:00,"203,05200000000082","0,0","-28,110172536530563","87,41","77,46","77,46"
2025-09-27 04:30:00,"214,80033333333415","0,0","-26,00607146796997","87,42","91,33","91,33"
2025-09-27 04:45:00,"267,99366666666754","0,0","-23,827275431982777","79,9","85,81","85,81"
2025-09-27 05:00:00,"216,5610000000008","0,0","-21,58368203495369","84,91","121,12","121,12"
2025-09-27 05:15:00,"183,84566666666746","0,0","-19,284443040803804","87,4","114,71","114,71"
2025-09-27 05:30:00,"248,34433333333416","0,0","-16,93803377749828","89,91","142,91","142,91"
2025-09-27 05:45:00,"244,88166666666746","0,0","-14,552332071243017","82,03","132,28","132,28"
2025-09-27 06:00:00,"274,4096666666675","0,0","-12,134700714723206","89,62","114,52","114,52"
2025-09-27 06:15:00,"346,05100000000084","0,0","-9,692072108551052","94,9","76,66","76,66"
2025-09-27 06:30:00,"856,4516666666675","0,0","-7,231032220621977","77,58","98,61","98,61"
2025-09-27 06:45:00,"2930,1823333333346","0,0","-4,757901858049912","109,91","72,15","72,15"
2025-09-27 07:00:00,"2009,330333333334","0,0","-2,278816885860355","99,91","93,88","93,88"
2025-09-27 07:15:00,"1178,5443333333342","0,0","0,622912306709703","90,96","90,03","90,03"
2025-09-27 07:30:00,"1256,3016666666676","2,90233333333263","2,89915095511515","109,92","82,6","82,6"
2025-09-27 07:45:00,"849,3186666666676","43,65433333333263","5,281201848094273","112,44","106,9","106,9"
2025-09-27 08:00:00,"270,2056666666676","64,7739999999993","7,683879873263341","109,95","123,86","123,86"
2025-09-27 08:15:00,"323,87733333333426","69,78433333333263","10,0783912505453","104,94","133,29","133,29"
2025-09-27 08:30:00,"523,0090000000009","84,35566666666598","12,449794250595582","104,94","136,21","136,21"
2025-09-27 08:45:00,"572,1136666666675","154,24499999999932","14,78754632063554","87,37","127,04","127,04"
2025-09-27 09:00:00,"1151,5360000000007","150,01766666666597","17,08249823096028","112,44","161,13","161,13"
2025-09-27 09:15:00,"328,2706666666675","301,2643333333326","19,32580248856439","102,42","154,01","154,01"
2025-09-27 09:30:00,"358,7176666666675","326,81433333333257","21,508488727661483","91,74","166,65","166,65"
2025-09-27 09:45:00,"437,6773333333342","768,6063333333326","23,621173848418746","70,07","157,47","157,47"
2025-09-27 10:00:00,"396,5960000000009","1109,630666666666","25,653946707295702","94,94","76,94","76,94"
2025-09-27 10:15:00,"394,13533333333424","1201,7599999999995","27,59630646000254","82,49","73,42","73,42"
2025-09-27 10:30:00,"1567,8526666666676","1226,7659999999994","29,437113495738917","97,41","61,93","61,93"
2025-09-27 10:45:00,"1366,3746666666675","1254,815666666666","31,164709571241797","62,5","110,49","110,49"
2025-09-27 11:00:00,"1130,8200000000008","935,2233333333328","32,766749459121776","80,0","161,72","161,72"
2025-09-27 11:15:00,"1585,3066666666678","915,5429999999992","34,23074688995495","88,79","130,88","130,88"
2025-09-27 11:30:00,"528,6540000000009","731,1026666666661","35,54402348552062","59,97","123,31","123,31"
2025-09-27 11:45:00,"464,40333333333416","619,5989999999994","36,69409808949167","52,47","125,33","125,33"
2025-09-27 12:00:00,"1708,4160000000008","761,7519999999992","37,669066618457","69,96","159,24","159,24"
2025-09-27 12:15:00,"1918,1960000000006","1030,040333333333","38,45803943245733","71,21","154,7","154,7"
2025-09-27 12:30:00,"783,2126666666675","2493,3339999999994","39,051625213364346","52,48","153,77","153,77"
2025-09-27 12:45:00,"496,5106666666674","3662,984666666666","39,442380246150506","47,47","108,41","108,41"
2025-09-27 13:00:00,"520,6463333333342","3846,703","39,62521453810752","59,94","134,83","134,83"
2025-09-27 13:15:00,"533,4100000000008","2814,5913333333324","39,597694602922616","54,92","141,21","141,21"
2025-09-27 13:30:00,"814,9830000000006","3220,0373333333328","39,36016290121464","46,75","159,14","159,14"
2025-09-27 13:45:00,"924,9773333333341","3568,548","38,91580286574145","25,06","84,35","84,35"
2025-09-27 14:00:00,"1108,0856666666675","3460,266666666666","38,27019879585695","52,47","73,12","73,12"
2025-09-27 14:15:00,"1219,8543333333341","3741,457333333333","37,43139030647442","52,5","68,44","68,44"
2025-09-27 14:30:00,"1283,0143333333342","3752,837333333333","36,40917755583364","54,99","119,18","119,18"
2025-09-27 14:45:00,"1187,8816666666673","2393,9166666666656","35,21473603414063","77,32","127,26","127,26"
2025-09-27 15:00:00,"998,3530000000007","2403,661","33,86014267439803","52,46","99,93","99,93"
2025-09-27 15:15:00,"476,1955000000012","818,5179999999992","32,35793670351791","68,16","116,91","116,91"
2025-09-27 15:30:00,"1188,4793333333341","432,1196666666663","30,720785268557066","69,97","114,13","114,13"
2025-09-27 15:45:00,"2246,652333333334","465,1543333333328","28,961165321176672","84,94","119,12","119,12"
2025-09-27 16:00:00,"2446,4876666666673","722,5783333333329","27,091162768489077","59,52","111,59","111,59"
2025-09-27 16:15:00,"834,524333333334","646,5686666666662","25,12234882107875","72,49","97,56","97,56"
2025-09-27 16:30:00,"404,87933333333405","649,8349999999996","23,06566808878","97,45","108,8","108,8"
2025-09-27 16:45:00,"447,45666666666745","781,8969999999995","20,931533771193862","122,42","106,69","106,69"
2025-09-27 17:00:00,"343,15866666666733","602,2236666666663","18,72954468429557","48,24","46,31","46,31"
2025-09-27 17:15:00,"414,20633333333404","573,4509999999996","16,46903136667522","99,95","74,65","74,65"
2025-09-27 17:30:00,"432,64166666666745","689,9716666666662","14,158895998923718","127,44","94,71","94,71"
2025-09-27 17:45:00,"356,2396666666674","695,4769999999995","11,807984628669074","154,99","123,66","123,66"
2025-09-27 18:00:00,"1353,0556666666673","547,1353333333328","9,4256646603936","94,67","134,67","134,67"
2025-09-27 18:15:00,"1448,8360000000007","301,00633333333286","7,023194895370064","134,93","138,31","138,31"
2025-09-27 18:30:00,"525,017333333334","103,88099999999956","4,617901239235895","149,93","109,84","109,84"
2025-09-27 18:45:00,"384,6536666666674","25,22899999999956","2,248136997969624","159,96","143,17","143,17"
2025-09-27 19:00:00,"2184,061333333334","8,243999999999556","0,0252354468373538","154,92","112,57","112,57"
2025-09-27 19:15:00,"2413,3543333333337","0,0","-2,980865913851269","154,91","133,04","133,04"
2025-09-27 19:30:00,"485,3770000000008","0,0","-5,465422031775373","145,32","139,64","139,64"
2025-09-27 19:45:00,"705,2936666666674","0,0","-7,942990428192051","152,43","120,81","120,81"
2025-09-27 20:00:00,"1392,1086666666674","0,0","-10,407436556425862","152,44","147,85","147,85"
2025-09-27 20:15:00,"1791,7660000000005","0,0","-12,852423443282364","123,01","140,62","140,62"
2025-09-27 20:30:00,"690,1780000000006","0,0","-15,271330543057053","137,4","136,82","136,82"
2025-09-27 20:45:00,"450,3703333333339","0,0","-17,657170350854006","105,08","117,86","117,86"
2025-09-27 21:00:00,"387,5413333333339","0,0","-20,00250411605557","115,09","138,53","138,53"
2025-09-27 21:15:00,"547,236333333334","0,0","-22,299355806517312","107,59","146,9","146,9"
2025-09-27 21:30:00,"592,8706666666674","0,0","-24,53912744948769","114,87","123,91","123,91"
2025-09-27 21:45:00,"629,5270000000006","0,0","-26,71252026091092","114,9","92,47","92,47"
2025-09-27 22:00:00,"668,6300000000006","0,0","-28,80946508931932","105,1","149,3","149,3"
2025-09-27 22:15:00,"401,8620000000006","0,0","-30,819070889209627","119,92","153,61","153,61"
2025-09-27 22:30:00,"1119,6436666666673","0,0","-32,72960248246497","112,42","162,45","162,45"
2025-09-27 22:45:00,"1724,4216666666673","0,0","-34,52849934187922","94,56","118,67","118,67"
2025-09-27 23:00:00,"1028,0736666666674","0,0","-36,20245242057448","99,77","90,66","90,66"
2025-09-27 23:15:00,"530,9580000000008","0,0","-37,73755724119942","99,77","82,55","82,55"
2025-09-27 23:30:00,"444,4233333333341","0,0","-39,11955852977112","99,77","80,61","80,61"
2025-09-27 23:45:00,"304,7443333333341","0,0","-40,334199295602616","99,9","77,97","77,97"
2025-09-28 00:00:00,"341,2283333333341","0,0","-41,36767691630688","119,9","128,49","128,49"
2025-09-28 00:15:00,"213,58100000000073","0,0","-42,207191618310006","114,9","111,4","111,4"
2025-09-28 00:30:00,"184,80300000000074","0,0","-42,84155450106636","109,86","129,48","129,48"
2025-09-28 00:45:00,"254,89600000000073","0,0","-43,261800790655045","65,1","126,67","126,67"
2025-09-28 01:00:00,"237,43066666666743","0,0","-43,461737502938085","119,9","76,84","76,84"
2025-09-28 01:15:00,"332,7423333333341","0,0","-43,438352134097165","98,14","79,9","79,9"
2025-09-28 01:30:00,"263,62066666666743","0,0","-43,19202081789248","65,1","75,52","75,52"
2025-09-28 01:45:00,"149,33100000000073","0,0","-42,7264825709257","98,14","64,42","64,42"
2025-09-28 02:00:00,"257,5066666666674","0,0","-42,04858409324781","102,02","107,8","107,8"
2025-09-28 02:15:00,"178,52266666666742","0,0","-41,16783508389217","114,9","96,81","96,81"
2025-09-28 02:30:00,"211,90400000000076","0,0","-40,09584001506961","102,02","118,88","118,88"
2025-09-28 02:45:00,"334,35300000000075","0,0","-38,84568079411014","65,1","143,45","143,45"
2025-09-28 03:00:00,"585,2910000000007","0,0","-37,43131723517587","114,9","146,23","146,23"
2025-09-28 03:15:00,"1621,2556666666676","0,0","-35,86705640638055","100,85","131,46","131,46"
2025-09-28 03:30:00,"336,48233333333405","0,0","-34,16711961583006","100,85","104,57","104,57"
2025-09-28 03:45:00,"168,53566666666742","0,0","-32,34531591072469","65,1","96,83","96,83"
2025-09-28 04:00:00,"295,1713333333341","0,0","-30,41481859559161","93,9","83,15","83,15"
2025-09-28 04:15:00,"193,04600000000113","0,0","-28,388030804792635","93,9","79,06","79,06"
2025-09-28 04:30:00,"176,6426666666674","0,0","-26,27652202793838","109,9","83,74","83,74"
2025-09-28 04:45:00,"333,09233333333407","0,0","-24,09101972789845","93,9","92,61","92,61"
2025-09-28 05:00:00,"258,40466666666737","0,0","-21,84143978420012","114,91","104,55","104,55"
2025-09-28 05:15:00,"231,4836666666674","0,0","-19,536941995688743","114,91","103,58","103,58"
2025-09-28 05:30:00,"285,84100000000075","0,0","-17,18600254110302","102,68","115,57","115,57"
2025-09-28 05:45:00,"150,12433333333408","0,0","-14,796495396416754","65,1","120,54","120,54"
2025-09-28 06:00:00,"281,32766666666737","0,0","-12,375776758175766","114,91","118,5","118,5"
2025-09-28 06:15:00,"510,2310000000007","0,0","-9,930771184593466","114,91","120,58","120,58"
2025-09-28 06:30:00,"2292,3996666666676","0,0","-7,468056666688825","96,28","144,0","144,0"
2025-09-28 06:45:00,"1686,7876666666675","0,0","-4,993946685838656","75,09","151,9","151,9"
2025-09-28 07:00:00,"1262,7096666666675","0,0","-2,5145709511406587","119,96","173,35","173,35"
2025-09-28 07:15:00,"862,6253333333341","0,0","0,4185146615832472","124,92","133,04","133,04"
2025-09-28 07:30:00,"267,74633333333406","8,245666666666223","2,673946188362605","80,1","111,48","111,48"
2025-09-28 07:45:00,"154,8176666666674","44,75366666666623","5,047794610866461","75,05","80,64","80,64"
2025-09-28 08:00:00,"306,50366666666747","85,25833333333289","7,445627072559686","159,94","95,39","95,39"
2025-09-28 08:15:00,"336,5533333333341","220,02666666666624","9,835909651949844","124,94","81,29","81,29"
2025-09-28 08:30:00,"2150,871000000001","122,47299999999956","12,20292565677267","65,06","73,07","73,07"
2025-09-28 08:45:00,"3259,955333333334","328,4573333333329","14,535857175008104","54,89","126,94","126,94"
2025-09-28 09:00:00,"1340,6716666666678","375,91166666666624","16,8254427984111","124,99","146,72","146,72"
2025-09-28 09:15:00,"965,8493333333342","459,35133333333295","19,062798198053724","104,95","139,21","139,21"
2025-09-28 09:30:00,"948,596000000001","532,6263333333329","21,238925070872007","88,56","195,91","195,91"
2025-09-28 09:45:00,"334,5290000000009","598,8589999999996","23,344446525235213","35,05","227,22","227,22"
2025-09-28 10:00:00,"863,6003333333342","679,0556666666663","25,36947481162806","111,12","170,98","170,98"
2025-09-28 10:15:00,"3090,148666666668","791,5009999999996","27,303543138934536","84,94","208,4","208,4"
2025-09-28 10:30:00,"1193,912000000001","986,0946666666664","29,13557958313105","25,06","180,16","180,16"
2025-09-28 10:45:00,"528,1270000000009","1230,6026666666662","30,85402207128913","15,0","129,28","129,28"
2025-09-28 11:00:00,"362,4790000000009","1146,430333333333","32,44660728138355","52,55","135,83","135,83"
2025-09-28 11:15:00,"650,1380000000008","833,3926666666663","33,9009821391329","15,07","56,76","56,76"
2025-09-28 11:30:00,"315,63166666666757","908,5199999999996","35,2046275118265","5,06","23,79","23,79"
2025-09-28 11:45:00,"231,8833333333342","943,3903333333328","36,34523906185641","-4,93","-5,37","-5,37"
2025-09-28 12:00:00,"365,3233333333342","869,221333333333","37,31110612272995","54,93","8,68","8,68"
2025-09-28 12:15:00,"270,48366666666755","986,9873333333328","38,09153814677752","0,09","-1,51","-1,51"
2025-09-28 12:30:00,"321,25033333333425","1084,459666666666","38,67734375570708","-4,66","-6,86","-6,86"
2025-09-28 12:45:00,"436,77400000000097","1413,9066666666663","39,06125962265526","-14,93","-9,18","-9,18"
2025-09-28 13:00:00,"290,8640000000009","1466,617666666666","39,23834520864336","0,08","13,77","13,77"
2025-09-28 13:15:00,"340,87466666666757","1366,1146666666662","39,206270658495846","-4,92","7,08","7,08"
2025-09-28 13:30:00,"336,6190000000009","1349,4169999999997","38,96543683180644","-4,91","17,24","17,24"
2025-09-28 13:45:00,"208,54933333333423","988,8009999999996","38,51895451626233","32,39","19,46","19,46"
2025-09-28 14:00:00,"321,2070000000009","913,4963333333328","37,87250866073474","0,04","18,84","18,84"
2025-09-28 14:15:00,"297,09166666666755","879,3913333333329","37,03396101285918","0,03","34,41","34,41"
2025-09-28 14:30:00,"1110,4206666666673","727,7553333333329","36,01298970641018","5,04","48,09","48,09"
2025-09-28 14:45:00,"1290,2090000000007","772,9109999999996","34,82062086000562","23,12","48,8","48,8"
2025-09-28 15:00:00,"247,96266666666756","879,4169999999996","33,468772466576254","0,02","77,0","77,0"
2025-09-28 15:15:00,"283,16233333333423","982,5853333333328","31,96983003961466","-6,6","57,39","57,39"
2025-09-28 15:30:00,"284,0170000000009","695,7983333333328","30,33630685519946","25,02","92,5","92,5"
2025-09-28 15:45:00,"256,8360000000009","679,3406666666663","28,58054400114286","84,95","97,9","97,9"
2025-09-28 16:00:00,"348,82066666666753","675,6873333333328","26,714508540888453","15,0","117,41","117,41"
2025-09-28 16:15:00,"251,76366666666755","879,716333333333","24,749670257792445","42,75","131,42","131,42"
2025-09-28 16:30:00,"381,7163333333342","1868,734","22,69689320205312","104,96","134,19","134,19"
2025-09-28 16:45:00,"406,63966666666755","1712,9069999999997","20,56657937486508","154,91","123,82","123,82"
2025-09-28 17:00:00,"252,21433333333425","1493,8363333333332","18,368189430872444","25,07","47,98","47,98"
2025-09-28 17:15:00,"348,6550000000009","1282,8329999999994","16,111076758509604","85,26","40,27","40,27"
2025-09-28 17:30:00,"1472,480000000001","1178,560333333333","13,804160791473674","139,96","147,9","147,9"
2025-09-28 17:45:00,"1223,639000000001","989,640333333333","11,456358792781236","180,0","137,77","137,77"
2025-09-28 18:00:00,"801,1566666666674","709,4729999999996","9,077234337689625","75,06","162,18","162,18"
2025-09-28 18:15:00,"328,5260000000008","443,4156666666662","6,67854303644567","120,79","175,45","175,45"
2025-09-28 18:30:00,"492,8315000000013","268,2609999999993","4,279234478190802","164,95","215,26","215,26"
2025-09-28 18:45:00,"628,9126666666676","122,57566666666624","1,923598774395923","180,0","133,94","133,94"
2025-09-28 19:00:00,"430,38833333333423","12,098999999999556","-0,8423942097999678","120,09","143,24","143,24"
2025-09-28 19:15:00,"658,3080000000009","0,4833333333328892","-3,3277639846818112","155,65","112,06","112,06"
2025-09-28 19:30:00,"2218,0753333333346","0,0","-5,812570534780306","169,93","75,92","75,92"
2025-09-28 19:45:00,"1499,3333333333344","0,0","-8,290805325170702","169,94","75,88","75,88"
2025-09-28 20:00:00,"2657,5613333333336","0,0","-10,756333355726708","120,09","84,59","84,59"
2025-09-28 20:15:00,"393,38566666666725","0,0","-13,202814772553753","115,1","63,09","63,09"
2025-09-28 20:30:00,"357,60900000000055","0,0","-15,62362305156791","118,11","62,33","62,33"
2025-09-28 20:45:00,"521,5050000000007","0,0","-18,01176066383528","149,91","56,27","56,27"
2025-09-28 21:00:00,"444,6280000000006","0,0","-20,35977353494541","105,08","119,7","119,7"
2025-09-28 21:15:00,"404,3466666666673","0,0","-22,659663413235908","100,1","92,84","92,84"
2025-09-28 21:30:00,"506,09066666666723","0,0","-24,90280125755159","107,67","102,12","102,12"
2025-09-28 21:45:00,"1225,635333333334","0,0","-27,07984606159049","134,9","88,77","88,77"
2025-09-28 22:00:00,"1736,6930000000007","0,0","-29,180672683106923","139,91","132,66","132,66"
2025-09-28 22:15:00,"1150,8556666666673","0,0","-31,19431751893037","104,8","142,84","142,84"
2025-09-28 22:30:00,"539,2066666666674","0,0","-33,10895351326978","80,1","140,1","140,1"
2025-09-28 22:45:00,"562,8866666666675","0,0","-34,91190660465548","104,8","126,46","126,46"
2025-09-28 23:00:00,"390,3636666666674","0,0","-36,58973118505335","134,9","85,0","85,0"
2025-09-28 23:15:00,"324,2626666666674","0,0","-38,1283635113307","85,1","82,74","82,74"
2025-09-28 23:30:00,"273,05933333333405","0,0","-39,513369189180985","91,97","69,97","69,97"
2025-09-28 23:45:00,"165,09900000000076","0,0","-40,73029844997002","91,97","70,15","70,15"
2025-09-29 00:00:00,"173,18933333333408","0,0","-41,76515231431148","129,92","81,24","81,24"
2025-09-29 00:15:00,"284,23800000000074","0,0","-42,60494495096931","70,1","86,67","86,67"
2025-09-29 00:30:00,"278,0826666666674","0,0","-43,23832837711048","97,28","106,52","106,52"
2025-09-29 00:45:00,"325,1090000000008","0,0","-43,65622310884269","65,1","102,22","102,22"
2025-09-29 01:00:00,"168,59366666666742","0,0","-43,852381016530806","70,1","94,07","94,07"
2025-09-29 01:15:00,"200,3210000000007","0,0","-43,823803875045606","65,1","123,41","123,41"
2025-09-29 01:30:00,"262,62133333333406","0,0","-43,5709536423836","110,3","103,7","103,7"
2025-09-29 01:45:00,"161,05300000000076","0,0","-43,09772026779611","110,3","101,32","101,32"
2025-09-29 02:00:00,"305,4266666666674","0,0","-42,4111526111526","119,9","130,09","130,09"
2025-09-29 02:15:00,"174,84233333333407","0,0","-41,52099515027271","87,8","83,82","83,82"
2025-09-29 02:30:00,"241,26633333333405","0,0","-40,43909987507482","60,1","83,17","83,17"
2025-09-29 02:45:00,"334,5360000000008","0,0","-39,1787909564009","87,8","83,76","83,76"
2025-09-29 03:00:00,"187,45566666666738","0,0","-37,75425125539826","96,97","82,52","82,52"
2025-09-29 03:15:00,"212,5606666666674","0,0","-36,179982630881085","96,97","83,24","83,24"
2025-09-29 03:30:00,"231,4770000000008","0,0","-34,47036860810508","96,97","91,93","91,93"
2025-09-29 03:45:00,"190,77100000000073","0,0","-32,6393473949668","65,1","83,74","83,74"
