run_id,horizon_start,horizon_end_exclusive,dispatch_day,initial_soc_wh,soc_next_publish_wh,objective_horizon_eur,opt_revenue_dispatch_day_eur,opt_cycle_aging_cost_dispatch_day_eur,opt_revenue_dispatch_day_after_aging_eur,solver_status,solver_termination,n_horizon_steps,n_dispatch_steps,terminal_soc_enforced,real_revenue_dispatch_day_eur,real_rebap_settlement_dispatch_day_eur,real_revenue_dispatch_day_net_eur,scenario
51,2025-08-28,2025-08-29 10:45:00,2025-08-28,"3092,3060946842106","4598,3178947368415","-1,0113323335937796","-0,3172289306209989","0,16268778202000006","-0,47991671264099894",ok,optimal,139,96,False,"-0,31722893062099883","0,19810854562851102","-0,11912038499248785",transfer
52,2025-08-29,2025-08-30 10:45:00,2025-08-29,"4598,3178947368415","4609,806227070176","-0,31731015706079113","0,576745993101395","0,5989529862135574","-0,022206993112162593",ok,optimal,139,96,False,"0,576745993101395","0,3216414804521368","0,8983874735535318",transfer
53,2025-08-30,2025-08-31 10:45:00,2025-08-30,"4609,806227070176","5159,1238606491215","0,3078906358511653","1,2562138845479447","0,6016193795318232","0,6545945050161217",ok,optimal,139,96,False,"1,256213884547945","-0,37304945775136794","0,8831644267965769",transfer
54,2025-08-31,2025-09-01 10:45:00,2025-08-31,"5159,1238606491215","3861,634214561408","0,4713220308696231","1,1282067571017946","0,7276994426512121","0,40050731445058246",ok,optimal,139,96,False,"1,1282067571017946","-0,033540388791872405","1,0946663683099223",transfer
55,2025-09-01,2025-09-02 10:45:00,2025-09-01,"3861,634214561408","5372,801314736114","1,303431206191565","1,8113901620957433","0,4939038414691145","1,317486320626629",ok,optimal,139,96,False,"1,8113901620957433","0,012972849716870955","1,8243630118126144",transfer
56,2025-09-02,2025-09-03 10:45:00,2025-09-02,"5372,801314736114","3650,5778947368462","1,1369672399281505","1,7779379514193256","0,7450979852308576","1,0328399661884684",ok,optimal,139,96,False,"1,7779379514193259","-0,018815654165851015","1,7591222972534748",transfer
57,2025-09-03,2025-09-04 10:45:00,2025-09-03,"3650,5778947368462","6103,398332333327","0,39043083627719477","0,8561991584511851","0,4416593654417619","0,41453979300942323",ok,optimal,139,96,False,"0,8561991584511851","0,01533600584919681","0,871535164300382",transfer
58,2025-09-04,2025-09-05 10:45:00,2025-09-04,"6103,398332333327","3194,3997988807077","1,5408061253733387","2,5746297165261782","0,6698301289731641","1,9047995875530142",ok,optimal,139,96,False,"2,5746297165261782","-0,2530571549791186","2,3215725615470597",transfer
59,2025-09-05,2025-09-06 01:45:00,2025-09-05,"3194,3997988807077","1689,9822807017563","0,09534442576414104","0,9202501008379367","0,7520749404254622","0,1681751604124745",ok,optimal,103,96,False,"0,9202501008379367","-0,8473551908951301","0,07289490994280656",transfer
60,2025-09-06,2025-09-07 10:45:00,2025-09-06,"1689,9822807017563","5874,85552531579","-0,8165348717015346","-0,10557808447865194","0,2456643307064342","-0,35124241518508603",ok,optimal,139,96,False,"-0,10557808447865202","0,06406820329595803","-0,041509881182694",transfer
61,2025-09-07,2025-09-08 10:45:00,2025-09-07,"5874,85552531579","4170,832191877499","-8,13273264831258","-4,237654932428216","0,7942008750251714","-5,031855807453386",ok,optimal,139,96,False,"-4,237654932428216","-0,379820490445028","-4,617475422873243",transfer
62,2025-09-08,2025-09-09 10:45:00,2025-09-08,"4170,832191877499","4802,386929824561","-1,8490479835077565","-1,6524035975373776","0,42484899707841994","-2,0772525946157976",ok,optimal,139,96,False,"-1,6524035975373774","-1,2184547331649291","-2,8708583307023066",transfer
63,2025-09-09,2025-09-10 10:45:00,2025-09-09,"4802,386929824561","5041,299318470177","0,10342168629103532","0,9138236480314432","0,608122972272768","0,3057006757586751",ok,optimal,139,96,False,"0,9138236480314432","-1,7414157524752374","-0,8275921044437942",transfer
64,2025-09-10,2025-09-11 10:45:00,2025-09-10,"5041,299318470177","1942,792368421051","-1,7521527262114045","-0,5063029519783853","0,6141538928896615","-1,1204568448680465",ok,optimal,139,96,False,"-0,5063029519783854","-0,34187847255222986","-0,8481814245306152",transfer
65,2025-09-11,2025-09-12 10:45:00,2025-09-11,"1942,792368421051","4267,194297245612","-2,0440958971491305","-1,3356616083688115","0,3443410917450183","-1,6800027001138296",ok,optimal,139,96,False,"-1,3356616083688115","-0,1567104757878654","-1,492372084156677",transfer
66,2025-09-12,2025-09-13 10:45:00,2025-09-12,"4267,194297245612","5499,999999","-0,7925899705003867","-0,033284128429496976","0,34048101801362907","-0,37376514644312603",ok,optimal,139,96,False,"-0,03328412842949699","-0,16499626215552504","-0,19828039058502203",transfer
67,2025-09-13,2025-09-14 10:45:00,2025-09-13,"5499,999999","5500,0","-1,682650078058885","-1,052272325077951","0,17031499947854806","-1,222587324556499",ok,optimal,139,96,False,"-1,052272325077951","-0,7232775339793452","-1,7755498590572962",transfer
68,2025-09-14,2025-09-15 10:45:00,2025-09-14,"5500,0","3122,8511272110204","-1,1024947023737386","0,188318377890286","0,7038542809787895","-0,5155359030885034",ok,optimal,139,96,False,"0,188318377890286","-0,5501771095931199","-0,3618587317028339",transfer
69,2025-09-15,2025-09-16 10:45:00,2025-09-15,"3122,8511272110204","4343,3607894736815","-1,0166901541884816","-0,1009281514869734","0,5051789187091119","-0,6061070701960853",ok,optimal,139,96,False,"-0,10092815148697343","-0,08677297023855353","-0,18770112172552694",transfer
70,2025-09-16,2025-09-17 10:45:00,2025-09-16,"4343,3607894736815","6183,402018543863","-0,7345352920451153","-0,053227204601464594","0,3768229671692671","-0,4300501717707318",ok,optimal,139,96,False,"-0,053227204601464594","0,09692897402449911","0,04370176942303452",transfer
71,2025-09-17,2025-09-18 10:45:00,2025-09-17,"6183,402018543863","7331,226727771924","-0,09149080633698048","0,3627549919870362","0,3624808069901188","0,00027418499691744813",ok,optimal,139,96,False,"0,3627549919870362","-0,13426060427736605","0,22849438770967018",transfer
72,2025-09-18,2025-09-19 10:45:00,2025-09-18,"7331,226727771924","6425,825354877849","0,14429294414914118","1,0739823734232319","0,7618235365760007","0,3121588368472312",ok,optimal,139,96,False,"1,0739823734232319","-0,2699624369808799","0,804019936442352",transfer
73,2025-09-19,2025-09-20 10:45:00,2025-09-19,"6425,825354877849","2286,6002631578904","0,8937675927199911","2,5586183612227575","1,0319219402720243","1,5266964209507332",ok,optimal,139,96,False,"2,5586183612227575","-0,43855350634539486","2,120064854877363",transfer
74,2025-09-20,2025-09-21 10:45:00,2025-09-20,"2286,6002631578904","3336,2641138010617","-0,93729751869721","-0,08222393898805569","0,45993490386506286","-0,5421588428531185",ok,optimal,139,96,False,"-0,08222393898805562","-0,3641548920710327","-0,4463788310590884",transfer
